agent_id,seniority,year,season,policy,patient_satisfaction,metric,mmss
30,junior,2024,winter,hybrid_ai,75.3,resolution_time,100:10.1
30,junior,2024,spring,human,96.8,first_response,04:19.3
30,junior,2024,spring,human,96.8,handle_time,14:11.7
30,junior,2024,spring,human,96.8,resolution_time,75:00.5
30,junior,2024,summer,hybrid_ai,71.2,first_response,04:17.7
30,junior,2024,summer,hybrid_ai,71.2,handle_time,13:17.4
30,junior,2024,summer,hybrid_ai,71.2,resolution_time,70:08.8
30,junior,2024,autumn,human,100,first_response,04:35.4
30,junior,2024,autumn,human,100,handle_time,16:44.9
30,junior,2024,autumn,human,100,resolution_time,74:30.4
30,junior,2025,winter,human,51.61921967551793,first_response,05:10.7
30,junior,2025,winter,human,42.90683358549238,handle_time,15:42.7
30,junior,2025,winter,human,41.34972932479862,resolution_time,88:04.0
30,junior,2025,spring,human,86.62344468961257,first_response,04:02.2
30,junior,2025,spring,human,101.65343218476937,handle_time,13:30.7
30,junior,2025,spring,human,133.33288692572287,resolution_time,65:45.7
30,junior,2025,summer,human,61.424310220283225,first_response,04:13.2
30,junior,2025,summer,human,6.617955093088142,handle_time,14:49.5
30,junior,2025,summer,human,89.81511696557521,resolution_time,78:46.1
30,junior,2025,autumn,human,24.367412878060733,first_response,05:10.9
30,junior,2025,autumn,human,-11.218297650029925,handle_time,16:43.9
30,junior,2025,autumn,human,59.906212870405604,resolution_time,87:04.4
31,junior,2021,winter,hybrid_ai,40.8,first_response,05:17.3
31,junior,2021,winter,hybrid_ai,40.8,handle_time,17:39.4
31,junior,2021,winter,hybrid_ai,40.8,resolution_time,82:05.3
31,junior,2021,spring,hybrid_ai,61.6,first_response,04:55.9
31,junior,2021,spring,hybrid_ai,61.6,handle_time,15:50.5
31,junior,2021,spring,hybrid_ai,61.6,resolution_time,83:35.6
31,junior,2021,summer,human,85.7,first_response,03:50.5
31,junior,2021,summer,human,85.7,handle_time,13:07.8
31,junior,2021,summer,human,85.7,resolution_time,70:20.3
31,junior,2021,autumn,human,100,first_response,04:46.4
31,junior,2021,autumn,human,100,handle_time,13:36.6
31,junior,2021,autumn,human,100,resolution_time,77:07.6
31,junior,2022,winter,human,70.24919289429546,first_response,05:03.4
31,junior,2022,winter,human,19.474493734219546,handle_time,14:24.3
31,junior,2022,winter,human,125.13016445981356,resolution_time,88:20.3
31,junior,2022,spring,hybrid_ai,50.39884302442745,first_response,04:13.6
31,junior,2022,spring,hybrid_ai,74.08346899401333,handle_time,13:19.6
31,junior,2022,spring,hybrid_ai,130.4262224303461,resolution_time,82:32.6
31,junior,2022,summer,hybrid_ai,68.36944971438689,first_response,04:45.8
31,junior,2022,summer,hybrid_ai,-1.5350821905379632,handle_time,15:29.4
31,junior,2022,summer,hybrid_ai,44.86528838012583,resolution_time,91:16.2
31,junior,2022,autumn,hybrid_ai,127.045663573434,first_response,04:48.4
31,junior,2022,autumn,hybrid_ai,71.54691768416424,handle_time,16:38.6
31,junior,2022,autumn,hybrid_ai,43.70154546089709,resolution_time,97:36.8
31,junior,2023,winter,human,65.5,first_response,04:56.3
31,junior,2023,winter,human,65.5,handle_time,15:26.0
31,junior,2023,winter,human,65.5,resolution_time,87:13.2
31,junior,2023,spring,human,58.1,first_response,03:59.2
31,junior,2023,spring,human,58.1,handle_time,12:17.9
31,junior,2023,spring,human,58.1,resolution_time,67:44.0
31,junior,2023,summer,hybrid_ai,46.4,first_response,04:16.1
31,junior,2023,summer,hybrid_ai,46.4,handle_time,13:35.7
31,junior,2023,summer,hybrid_ai,46.4,resolution_time,80:04.0
31,junior,2023,autumn,hybrid_ai,33.1,first_response,04:46.0
31,junior,2023,autumn,hybrid_ai,33.1,handle_time,14:48.3
31,junior,2023,autumn,hybrid_ai,33.1,resolution_time,92:40.8
31,junior,2024,winter,human,65.2,first_response,04:12.2
31,junior,2024,winter,human,65.2,handle_time,15:39.8
31,junior,2024,winter,human,65.2,resolution_time,86:11.6
31,junior,2024,spring,hybrid_ai,91.7,first_response,03:46.5
31,junior,2024,spring,hybrid_ai,91.7,handle_time,11:36.8
31,junior,2024,spring,hybrid_ai,91.7,resolution_time,66:40.9
31,junior,2024,summer,hybrid_ai,76.1,first_response,03:54.3
31,junior,2024,summer,hybrid_ai,76.1,handle_time,12:54.1
31,junior,2024,summer,hybrid_ai,76.1,resolution_time,63:40.0
31,junior,2024,autumn,human,50.2,first_response,04:14.2
31,junior,2024,autumn,human,50.2,handle_time,13:53.4
31,junior,2024,autumn,human,50.2,resolution_time,94:50.3
31,junior,2025,winter,human,97.15331080723664,first_response,04:24.4
31,junior,2025,winter,human,98.51305328135754,handle_time,12:41.8
31,junior,2025,winter,human,94.65613034552774,resolution_time,81:46.9
31,junior,2025,spring,human,94.3796618674476,first_response,03:43.1
31,junior,2025,spring,human,96.42405901181985,handle_time,12:06.3
31,junior,2025,spring,human,98.58739360718296,resolution_time,77:37.2
31,junior,2025,summer,human,92.725499161567015,first_response,03:54.7
31,junior,2025,summer,human,102.44251253293595,handle_time,12:52.5
31,junior,2025,summer,human,63.701077296525284,resolution_time,72:34.3
31,junior,2025,autumn,hybrid_ai,112.67641411183449,first_response,04:09.3
31,junior,2025,autumn,hybrid_ai,65.19183024508567,handle_time,12:52.3
31,junior,2025,autumn,hybrid_ai,94.62973936442735,resolution_time,67:00.2
32,junior,2021,winter,hybrid_ai,21.6,first_response,06:33.8
32,junior,2021,winter,hybrid_ai,21.6,handle_time,21:57.3
32,junior,2021,winter,hybrid_ai,21.6,resolution_time,117:40.1
32,junior,2021,spring,human,92.9,first_response,05:13.4
32,junior,2021,spring,human,92.9,handle_time,16:29.0
32,junior,2021,spring,human,92.9,resolution_time,91:36.5
32,junior,2021,summer,human,67.6,first_response,04:09.7
32,junior,2021,summer,human,67.6,handle_time,15:15.7
32,junior,2021,summer,human,67.6,resolution_time,83:10.8
32,junior,2021,autumn,human,94.4,first_response,05:07.7
32,junior,2021,autumn,human,94.4,handle_time,16:09.8
32,junior,2021,autumn,human,94.4,resolution_time,90:34.2
32,junior,2022,winter,hybrid_ai,132.54361536814613,first_response,06:13.1
32,junior,2022,winter,hybrid_ai,91.58084549084218,handle_time,19:45.0
32,junior,2022,winter,hybrid_ai,82.278737343105007,resolution_time,106:10.4
32,junior,2022,spring,human,75.77557785418475,first_response,05:20.7
32,junior,2022,spring,human,63.45333410969988,handle_time,16:24.3
32,junior,2022,spring,human,71.95513045041751,resolution_time,83:02.4
32,junior,2022,summer,hybrid_ai,137.4968409334068,first_response,05:47.3
32,junior,2022,summer,hybrid_ai,90.86021166668701,handle_time,17:06.3
32,junior,2022,summer,hybrid_ai,68.30795149914701,resolution_time,99:06.3
32,junior,2022,autumn,hybrid_ai,78.94267799561226,first_response,05:41.7
32,junior,2022,autumn,hybrid_ai,8.568751055430283,handle_time,18:16.2
32,junior,2022,autumn,hybrid_ai,137.53198033367875,resolution_time,86:24.4
32,junior,2023,winter,hybrid_ai,52.7,first_response,05:16.7
32,junior,2023,winter,hybrid_ai,52.7,handle_time,18:08.0
32,junior,2023,winter,hybrid_ai,52.7,resolution_time,106:14.0
32,junior,2023,spring,hybrid_ai,76,first_response,04:38.4
32,junior,2023,spring,hybrid_ai,76,handle_time,15:10.5
32,junior,2023,spring,hybrid_ai,76,resolution_time,102:48.0
32,junior,2023,summer,human,78.9,first_response,04:58.8
32,junior,2023,summer,human,78.9,handle_time,14:29.0
32,junior,2023,summer,human,78.9,resolution_time,98:09.4
32,junior,2023,autumn,hybrid_ai,100,first_response,05:34.0
32,junior,2023,autumn,hybrid_ai,100,handle_time,16:50.1
32,junior,2023,autumn,hybrid_ai,100,resolution_time,90:37.6
32,junior,2024,winter,human,49.3,first_response,05:23.7
32,junior,2024,winter,human,49.3,handle_time,16:57.9
32,junior,2024,winter,human,49.3,resolution_time,93:49.8
32,junior,2024,spring,human,85.3,first_response,04:17.0
32,junior,2024,spring,human,85.3,handle_time,15:01.9
32,junior,2024,spring,human,85.3,resolution_time,79:26.9
32,junior,2024,summer,human,77.1,first_response,04:40.4
32,junior,2024,summer,human,77.1,handle_time,15:58.8
32,junior,2024,summer,human,77.1,resolution_time,85:47.1
32,junior,2024,autumn,human,100,first_response,05:34.2
32,junior,2024,autumn,human,100,handle_time,16:49.8
32,junior,2024,autumn,human,100,resolution_time,104:58.6
32,junior,2025,winter,hybrid_ai,67.38151274023369,first_response,05:19.7
32,junior,2025,winter,hybrid_ai,81.02246471896426,handle_time,16:40.8
32,junior,2025,winter,hybrid_ai,126.15981073059285,resolution_time,95:26.1
32,junior,2025,spring,human,134.8947531524673,first_response,04:40.6
32,junior,2025,spring,human,74.59410544460887,handle_time,15:06.2
32,junior,2025,spring,human,120.75358091297734,resolution_time,84:05.9
32,junior,2025,summer,hybrid_ai,46.637409886608175,first_response,04:18.2
32,junior,2025,summer,hybrid_ai,77.55255777055207,handle_time,15:39.2
32,junior,2025,summer,hybrid_ai,23.750049266181065,resolution_time,91:02.5
32,junior,2025,autumn,human,74.66792938837776,first_response,04:56.7
32,junior,2025,autumn,human,69.20706677515783,handle_time,13:43.0
32,junior,2025,autumn,human,38.18784599387047,resolution_time,90:54.3
33,mid,2021,winter,human,100,first_response,05:19.5
33,mid,2021,winter,human,100,handle_time,16:28.2
33,mid,2021,winter,human,100,resolution_time,92:49.3
33,mid,2021,spring,hybrid_ai,65.7,first_response,04:38.0
33,mid,2021,spring,hybrid_ai,65.7,handle_time,15:54.4
33,mid,2021,spring,hybrid_ai,65.7,resolution_time,86:02.7
33,mid,2021,summer,hybrid_ai,100,first_response,04:36.8
33,mid,2021,summer,hybrid_ai,100,handle_time,16:42.4
33,mid,2021,summer,hybrid_ai,100,resolution_time,81:23.0
33,mid,2021,autumn,human,100,first_response,04:33.2
33,mid,2021,autumn,human,100,handle_time,17:56.8
33,mid,2021,autumn,human,100,resolution_time,79:46.0
33,mid,2022,winter,hybrid_ai,105.35879836361902,first_response,05:17.9
33,mid,2022,winter,hybrid_ai,35.55269026577615,handle_time,17:02.0
33,mid,2022,winter,hybrid_ai,88.26835290833574,resolution_time,105:05.1
33,mid,2022,spring,hybrid_ai,94.61756793854055,first_response,05:03.1
33,mid,2022,spring,hybrid_ai,38.32912133617074,handle_time,14:57.4
33,mid,2022,spring,hybrid_ai,117.74976684083929,resolution_time,77:09.8
33,mid,2022,summer,hybrid_ai,64.53526855153268,first_response,04:49.3
33,mid,2022,summer,hybrid_ai,82.85094483497213,handle_time,13:51.4
33,mid,2022,summer,hybrid_ai,75.17930917689218,resolution_time,76:47.1
33,mid,2022,autumn,hybrid_ai,34.40272975915721,first_response,04:44.3
33,mid,2022,autumn,hybrid_ai,83.71292820277489,handle_time,17:28.9
33,mid,2022,autumn,hybrid_ai,60.53885556347147,resolution_time,101:49.0
33,mid,2023,winter,hybrid_ai,43,first_response,05:25.5
33,mid,2023,winter,hybrid_ai,43,handle_time,17:51.7
33,mid,2023,winter,hybrid_ai,43,resolution_time,92:55.7
33,mid,2023,spring,hybrid_ai,86.1,first_response,04:45.6
33,mid,2023,spring,hybrid_ai,86.1,handle_time,14:41.0
33,mid,2023,spring,hybrid_ai,86.1,resolution_time,90:25.1
33,mid,2023,summer,human,73.2,first_response,04:13.2
33,mid,2023,summer,human,73.2,handle_time,14:43.7
33,mid,2023,summer,human,73.2,resolution_time,70:40.6
33,mid,2023,autumn,hybrid_ai,47.3,first_response,04:36.1
33,mid,2023,autumn,hybrid_ai,47.3,handle_time,15:34.3
33,mid,2023,autumn,hybrid_ai,47.3,resolution_time,93:05.4
33,mid,2024,winter,human,32.7,first_response,04:50.9
33,mid,2024,winter,human,32.7,handle_time,16:49.1
33,mid,2024,winter,human,32.7,resolution_time,81:55.7
33,mid,2024,spring,human,78.1,first_response,04:36.9
33,mid,2024,spring,human,78.1,handle_time,14:29.2
33,mid,2024,spring,human,78.1,resolution_time,82:20.6
33,mid,2024,summer,hybrid_ai,81.2,first_response,04:15.7
33,mid,2024,summer,hybrid_ai,81.2,handle_time,12:41.6
33,mid,2024,summer,hybrid_ai,81.2,resolution_time,74:43.8
33,mid,2024,autumn,hybrid_ai,78.4,first_response,04:55.4
33,mid,2024,autumn,hybrid_ai,78.4,handle_time,17:07.3
33,mid,2024,autumn,hybrid_ai,78.4,resolution_time,101:58.3
33,mid,2025,winter,human,107.90926646881576,first_response,04:58.3
33,mid,2025,winter,human,20.58479089329917,handle_time,14:58.7
33,mid,2025,winter,human,27.86094029776214,resolution_time,97:28.3
33,mid,2025,spring,hybrid_ai,80.22148115614343,first_response,04:23.0
33,mid,2025,spring,hybrid_ai,61.871623131514696,handle_time,13:02.4
33,mid,2025,spring,hybrid_ai,-29.93246654497345,resolution_time,61:55.1
33,mid,2025,summer,hybrid_ai,6.044309195038231,first_response,04:19.0
33,mid,2025,summer,hybrid_ai,1.0005307155016467,handle_time,14:33.5
33,mid,2025,summer,hybrid_ai,61.92383525908251,resolution_time,85:48.0
33,mid,2025,autumn,human,95.03345702962419,first_response,04:15.0
33,mid,2025,autumn,human,107.83427980270163,handle_time,14:00.6
33,mid,2025,autumn,human,122.42036751583166,resolution_time,75:59.5
34,junior,2021,winter,human,68.1,first_response,05:40.5
34,junior,2021,winter,human,68.1,handle_time,17:02.8
34,junior,2021,winter,human,68.1,resolution_time,97:03.4
34,junior,2021,spring,human,35.4,first_response,04:07.5
34,junior,2021,spring,human,35.4,handle_time,13:31.8
34,junior,2021,spring,human,35.4,resolution_time,75:48.4
34,junior,2021,summer,hybrid_ai,10.8,first_response,05:03.6
34,junior,2021,summer,hybrid_ai,10.8,handle_time,16:30.5
34,junior,2021,summer,hybrid_ai,10.8,resolution_time,93:50.6
34,junior,2021,autumn,hybrid_ai,30,first_response,06:34.3
34,junior,2021,autumn,hybrid_ai,30,handle_time,19:33.8
34,junior,2021,autumn,hybrid_ai,30,resolution_time,117:40.2
34,junior,2022,winter,hybrid_ai,84.94154553114102,first_response,05:44.9
34,junior,2022,winter,hybrid_ai,56.380589860742305,handle_time,21:00.5
34,junior,2022,winter,hybrid_ai,91.99328061244505,resolution_time,101:59.5
34,junior,2022,spring,hybrid_ai,137.26163267814752,first_response,05:14.6
34,junior,2022,spring,hybrid_ai,97.42739471054311,handle_time,17:00.4
34,junior,2022,spring,hybrid_ai,28.010247282008812,resolution_time,78:31.6
34,junior,2022,summer,hybrid_ai,134.97987279330573,first_response,04:21.1
34,junior,2022,summer,hybrid_ai,88.31579207078016,handle_time,14:00.7
34,junior,2022,summer,hybrid_ai,18.80848244646559,resolution_time,83:39.5
34,junior,2022,autumn,human,87.04514164593789,first_response,04:56.8
34,junior,2022,autumn,human,83.07351869073706,handle_time,15:34.2
34,junior,2022,autumn,human,88.41549725857618,resolution_time,104:52.1
34,junior,2023,winter,human,44.2,first_response,05:00.0
34,junior,2023,winter,human,44.2,handle_time,15:37.1
34,junior,2023,winter,human,44.2,resolution_time,74:58.9
34,junior,2023,spring,human,48.3,first_response,04:31.1
34,junior,2023,spring,human,48.3,handle_time,14:06.2
34,junior,2023,spring,human,48.3,resolution_time,81:46.6
34,junior,2023,summer,hybrid_ai,100,first_response,05:39.9
34,junior,2023,summer,hybrid_ai,100,handle_time,16:26.4
34,junior,2023,summer,hybrid_ai,100,resolution_time,81:27.9
34,junior,2023,autumn,human,64.2,first_response,05:16.3
34,junior,2023,autumn,human,64.2,handle_time,16:19.1
34,junior,2023,autumn,human,64.2,resolution_time,75:48.5
34,junior,2024,winter,hybrid_ai,70.3,first_response,05:19.3
34,junior,2024,winter,hybrid_ai,70.3,handle_time,16:09.7
34,junior,2024,winter,hybrid_ai,70.3,resolution_time,86:06.9
34,junior,2024,spring,human,100,first_response,04:38.9
34,junior,2024,spring,human,100,handle_time,15:08.6
34,junior,2024,spring,human,100,resolution_time,75:29.2
34,junior,2024,summer,hybrid_ai,62.9,first_response,04:17.1
34,junior,2024,summer,hybrid_ai,62.9,handle_time,14:18.8
34,junior,2024,summer,hybrid_ai,62.9,resolution_time,76:38.4
34,junior,2024,autumn,hybrid_ai,59.4,first_response,05:56.7
34,junior,2024,autumn,hybrid_ai,59.4,handle_time,15:45.2
34,junior,2024,autumn,hybrid_ai,59.4,resolution_time,86:04.9
34,junior,2025,winter,hybrid_ai,63.7113998771848,first_response,05:25.0
34,junior,2025,winter,hybrid_ai,120.34258229701294,handle_time,16:32.4
34,junior,2025,winter,hybrid_ai,67.24287750246044,resolution_time,104:48.9
34,junior,2025,spring,hybrid_ai,1.474131878008805,first_response,04:06.1
34,junior,2025,spring,hybrid_ai,131.01473237029057,handle_time,13:40.6
34,junior,2025,spring,hybrid_ai,52.460495580716774,resolution_time,70:29.2
34,junior,2025,summer,hybrid_ai,109.31513455542625,first_response,03:50.4
34,junior,2025,summer,hybrid_ai,128.9651201699777,handle_time,13:34.5
34,junior,2025,summer,hybrid_ai,29.22266612603211,resolution_time,78:32.9
34,junior,2025,autumn,hybrid_ai,68.10841412140104,first_response,04:49.3
34,junior,2025,autumn,hybrid_ai,126.81473536507868,handle_time,15:22.5
34,junior,2025,autumn,hybrid_ai,25.622517522396898,resolution_time,75:05.1
35,mid,2021,winter,hybrid_ai,48,first_response,05:51.6
35,mid,2021,winter,hybrid_ai,48,handle_time,17:16.6
35,mid,2021,winter,hybrid_ai,48,resolution_time,98:19.1
35,mid,2021,spring,hybrid_ai,67.5,first_response,05:32.4
35,mid,2021,spring,hybrid_ai,67.5,handle_time,18:43.7
35,mid,2021,spring,hybrid_ai,67.5,resolution_time,100:05.6
35,mid,2021,summer,hybrid_ai,76.8,first_response,05:35.4
35,mid,2021,summer,hybrid_ai,76.8,handle_time,16:12.1
35,mid,2021,summer,hybrid_ai,76.8,resolution_time,84:46.1
35,mid,2021,autumn,hybrid_ai,87.7,first_response,05:59.8
35,mid,2021,autumn,hybrid_ai,87.7,handle_time,18:29.4
35,mid,2021,autumn,hybrid_ai,87.7,resolution_time,95:40.9
35,mid,2022,winter,hybrid_ai,23.07072705898139,first_response,05:29.2
35,mid,2022,winter,hybrid_ai,74.6275972436235,handle_time,19:31.1
35,mid,2022,winter,hybrid_ai,113.40234628368431,resolution_time,105:58.7
35,mid,2022,spring,human,57.57093476975291,first_response,04:11.7
35,mid,2022,spring,human,67.71444146671584,handle_time,15:54.8
35,mid,2022,spring,human,-20.961789924484602,resolution_time,82:32.0
35,mid,2022,summer,hybrid_ai,64.40100513990998,first_response,05:09.8
35,mid,2022,summer,hybrid_ai,83.01687898351089,handle_time,15:46.5
35,mid,2022,summer,hybrid_ai,100.80974237718009,resolution_time,92:34.9
35,mid,2022,autumn,human,45.128617323931216,first_response,04:32.8
35,mid,2022,autumn,human,36.51939175934284,handle_time,14:11.0
35,mid,2022,autumn,human,99.4256834674637,resolution_time,68:37.9
35,mid,2023,winter,hybrid_ai,42.5,first_response,04:56.2
35,mid,2023,winter,hybrid_ai,42.5,handle_time,17:35.1
35,mid,2023,winter,hybrid_ai,42.5,resolution_time,93:28.2
35,mid,2023,spring,human,64,first_response,04:44.6
35,mid,2023,spring,human,64,handle_time,13:45.1
35,mid,2023,spring,human,64,resolution_time,85:40.4
35,mid,2023,summer,human,100,first_response,04:20.0
35,mid,2023,summer,human,100,handle_time,13:38.5
35,mid,2023,summer,human,100,resolution_time,68:58.6
35,mid,2023,autumn,hybrid_ai,97.5,first_response,04:48.5
35,mid,2023,autumn,hybrid_ai,97.5,handle_time,15:37.7
35,mid,2023,autumn,hybrid_ai,97.5,resolution_time,78:51.9
35,mid,2024,winter,human,81.5,first_response,04:51.6
35,mid,2024,winter,human,81.5,handle_time,17:15.3
35,mid,2024,winter,human,81.5,resolution_time,93:07.8
35,mid,2024,spring,human,100,first_response,04:07.8
35,mid,2024,spring,human,100,handle_time,13:35.0
35,mid,2024,spring,human,100,resolution_time,67:42.9
35,mid,2024,summer,human,78.5,first_response,03:46.1
35,mid,2024,summer,human,78.5,handle_time,11:34.8
35,mid,2024,summer,human,78.5,resolution_time,65:55.3
35,mid,2024,autumn,hybrid_ai,45.8,first_response,04:55.8
35,mid,2024,autumn,hybrid_ai,45.8,handle_time,14:43.3
35,mid,2024,autumn,hybrid_ai,45.8,resolution_time,89:39.1
35,mid,2025,winter,human,130.4824577175817,first_response,04:41.9
35,mid,2025,winter,human,94.46610141642344,handle_time,16:11.5
35,mid,2025,winter,human,100.64225260474886,resolution_time,87:24.2
35,mid,2025,spring,human,75.82125549852265,first_response,04:58.0
35,mid,2025,spring,human,54.04049979601804,handle_time,13:36.1
35,mid,2025,spring,human,35.053830160287106,resolution_time,84:17.2
35,mid,2025,summer,human,1.5225544025212798,first_response,03:57.3
35,mid,2025,summer,human,32.67746231804888,handle_time,12:40.8
35,mid,2025,summer,human,88.10091831184602,resolution_time,73:19.1
35,mid,2025,autumn,human,78.21299778380143,first_response,04:47.6
35,mid,2025,autumn,human,97.27799832290663,handle_time,14:38.8
35,mid,2025,autumn,human,42.617663736257995,resolution_time,79:53.1
36,mid,2021,winter,human,100,first_response,05:23.4
36,mid,2021,winter,human,100,handle_time,18:10.0
36,mid,2021,winter,human,100,resolution_time,105:59.8
36,mid,2021,spring,hybrid_ai,87.8,first_response,05:58.5
36,mid,2021,spring,hybrid_ai,87.8,handle_time,18:10.9
36,mid,2021,spring,hybrid_ai,87.8,resolution_time,109:14.9
36,mid,2021,summer,hybrid_ai,80.5,first_response,06:01.7
36,mid,2021,summer,hybrid_ai,80.5,handle_time,20:06.8
36,mid,2021,summer,hybrid_ai,80.5,resolution_time,109:58.7
36,mid,2021,autumn,human,60.6,first_response,06:11.4
36,mid,2021,autumn,human,60.6,handle_time,19:39.9
36,mid,2021,autumn,human,60.6,resolution_time,111:17.1
36,mid,2022,winter,hybrid_ai,15.002032759801455,first_response,05:54.9
36,mid,2022,winter,hybrid_ai,-38.47211220690798,handle_time,18:23.0
36,mid,2022,winter,hybrid_ai,21.772736027200683,resolution_time,102:58.6
36,mid,2022,spring,human,58.99739088362656,first_response,04:34.1
36,mid,2022,spring,human,51.455015513921595,handle_time,15:56.0
36,mid,2022,spring,human,84.74638703376515,resolution_time,84:00.7
36,mid,2022,summer,hybrid_ai,109.58149891159836,first_response,04:27.9
36,mid,2022,summer,hybrid_ai,146.73854570188908,handle_time,15:26.1
36,mid,2022,summer,hybrid_ai,110.13414607003423,resolution_time,100:22.4
36,mid,2022,autumn,hybrid_ai,54.34604478937178,first_response,06:57.0
36,mid,2022,autumn,hybrid_ai,29.2021555142774,handle_time,19:22.8
36,mid,2022,autumn,hybrid_ai,52.67161757459002,resolution_time,110:39.4
36,mid,2023,winter,human,100,first_response,06:02.1
36,mid,2023,winter,human,100,handle_time,18:15.5
36,mid,2023,winter,human,100,resolution_time,121:34.2
36,mid,2023,spring,human,91.6,first_response,04:36.5
36,mid,2023,spring,human,91.6,handle_time,13:25.3
36,mid,2023,spring,human,91.6,resolution_time,76:14.4
36,mid,2023,summer,hybrid_ai,100,first_response,04:25.5
36,mid,2023,summer,hybrid_ai,100,handle_time,13:40.0
36,mid,2023,summer,hybrid_ai,100,resolution_time,80:00.4
36,mid,2023,autumn,hybrid_ai,75.6,first_response,04:53.4
36,mid,2023,autumn,hybrid_ai,75.6,handle_time,16:23.0
36,mid,2023,autumn,hybrid_ai,75.6,resolution_time,95:14.5
36,mid,2024,winter,human,74.6,first_response,05:11.5
36,mid,2024,winter,human,74.6,handle_time,16:42.5
36,mid,2024,winter,human,74.6,resolution_time,98:04.7
36,mid,2024,spring,hybrid_ai,92.2,first_response,04:19.2
36,mid,2024,spring,hybrid_ai,92.2,handle_time,13:14.9
36,mid,2024,spring,hybrid_ai,92.2,resolution_time,67:50.7
36,mid,2024,summer,hybrid_ai,50.9,first_response,04:52.9
36,mid,2024,summer,hybrid_ai,50.9,handle_time,16:17.4
36,mid,2024,summer,hybrid_ai,50.9,resolution_time,80:41.6
36,mid,2024,autumn,hybrid_ai,66.1,first_response,05:16.9
36,mid,2024,autumn,hybrid_ai,66.1,handle_time,19:10.1
36,mid,2024,autumn,hybrid_ai,66.1,resolution_time,79:47.1
36,mid,2025,winter,human,50.05011180293263,first_response,05:41.0
36,mid,2025,winter,human,58.88365661058032,handle_time,17:54.1
36,mid,2025,winter,human,-2.715756129806394,resolution_time,96:15.2
36,mid,2025,spring,hybrid_ai,125.11349982087123,first_response,04:19.2
36,mid,2025,spring,hybrid_ai,93.51676151278927,handle_time,14:18.1
36,mid,2025,spring,hybrid_ai,118.992452304495,resolution_time,87:10.4
36,mid,2025,summer,hybrid_ai,93.57064214135882,first_response,04:16.3
36,mid,2025,summer,hybrid_ai,67.47465110320036,handle_time,12:42.1
36,mid,2025,summer,hybrid_ai,56.60512017168438,resolution_time,90:43.8
36,mid,2025,autumn,hybrid_ai,91.12201962352626,first_response,05:01.4
36,mid,2025,autumn,hybrid_ai,25.295525660205474,handle_time,15:26.6
36,mid,2025,autumn,hybrid_ai,85.25816292772014,resolution_time,81:21.3
37,junior,2021,winter,human,38.7,first_response,04:45.6
37,junior,2021,winter,human,38.7,handle_time,15:14.2
37,junior,2021,winter,human,38.7,resolution_time,95:10.8
37,junior,2021,spring,hybrid_ai,95.8,first_response,05:09.7
37,junior,2021,spring,hybrid_ai,95.8,handle_time,17:41.9
37,junior,2021,spring,hybrid_ai,95.8,resolution_time,87:07.3
37,junior,2021,summer,human,69.3,first_response,04:09.6
37,junior,2021,summer,human,69.3,handle_time,13:01.1
37,junior,2021,summer,human,69.3,resolution_time,79:37.6
37,junior,2021,autumn,hybrid_ai,52.1,first_response,05:57.4
37,junior,2021,autumn,hybrid_ai,52.1,handle_time,20:25.3
37,junior,2021,autumn,hybrid_ai,52.1,resolution_time,113:11.9
37,junior,2022,winter,human,131.50399721573393,first_response,04:57.0
37,junior,2022,winter,human,9.35853124122698,handle_time,16:58.2
37,junior,2022,winter,human,62.63679194799251,resolution_time,96:43.6
37,junior,2022,spring,hybrid_ai,117.22285270928126,first_response,04:26.9
37,junior,2022,spring,hybrid_ai,78.17875143649172,handle_time,14:37.2
37,junior,2022,spring,hybrid_ai,-9.757116929730373,resolution_time,88:16.1
37,junior,2022,summer,human,49.38612121913563,first_response,03:43.7
37,junior,2022,summer,human,44.19817978649584,handle_time,13:11.5
37,junior,2022,summer,human,14.341983874787559,resolution_time,77:43.8
37,junior,2022,autumn,hybrid_ai,-15.317554130569562,first_response,05:10.1
37,junior,2022,autumn,hybrid_ai,43.35269215463768,handle_time,18:14.7
37,junior,2022,autumn,hybrid_ai,66.14860908645787,resolution_time,116:16.1
37,junior,2023,winter,hybrid_ai,68.8,first_response,04:47.3
37,junior,2023,winter,hybrid_ai,68.8,handle_time,15:18.5
37,junior,2023,winter,hybrid_ai,68.8,resolution_time,86:24.0
37,junior,2023,spring,hybrid_ai,62.3,first_response,04:38.4
37,junior,2023,spring,hybrid_ai,62.3,handle_time,15:01.4
37,junior,2023,spring,hybrid_ai,62.3,resolution_time,83:53.8
37,junior,2023,summer,human,77.1,first_response,04:32.9
37,junior,2023,summer,human,77.1,handle_time,12:19.1
37,junior,2023,summer,human,77.1,resolution_time,83:35.9
37,junior,2023,autumn,hybrid_ai,84.8,first_response,05:06.3
37,junior,2023,autumn,hybrid_ai,84.8,handle_time,15:11.7
37,junior,2023,autumn,hybrid_ai,84.8,resolution_time,85:56.6
37,junior,2024,winter,human,84.7,first_response,05:31.9
37,junior,2024,winter,human,84.7,handle_time,17:56.2
37,junior,2024,winter,human,84.7,resolution_time,108:14.2
37,junior,2024,spring,hybrid_ai,98.5,first_response,04:42.9
37,junior,2024,spring,hybrid_ai,98.5,handle_time,13:42.0
37,junior,2024,spring,hybrid_ai,98.5,resolution_time,73:44.9
37,junior,2024,summer,human,88.6,first_response,04:05.0
